id,datetime,visitor_id,device_type,revenue,tax,device_name 
3015,2019-08-10 00:00:00,52397825521739,4,782.5076874256301,0.07,Unknown
3016,2019-11-02 00:00:00,47020843679390,4,486.11674000913945,0.07,Unknown
3017,2019-09-21 00:00:00,25612270718418,1,611.0458584133606,0.19,Desktop
3018,2019-08-13 00:00:00,22879843507858,1,621.2612795349783,0.19,Desktop
3019,2019-08-24 00:00:00,7297573562612,2,537.581606784579,0.07,Tablet
3020,2019-08-29 00:00:00,40598746003159,1,681.7730488917582,0.19,Desktop
3021,2019-10-26 00:00:00,70026751534723,3,445.4896767834432,0.19,Mobile Phone
3022,2019-08-22 00:00:00,99046344585869,1,434.89668650538005,0.07,Desktop
3023,2019-08-06 00:00:00,68478013903195,1,248.91786242700297,0.19,Desktop
3024,2019-09-08 00:00:00,50379732745122,4,525.6247399335713,0.19,Unknown
3025,2019-08-20 00:00:00,70110228329117,1,173.42472245275346,0.19,Desktop
3026,2019-08-26 00:00:00,43321840089488,4,229.2531136115062,0.19,Unknown
3027,2019-09-05 00:00:00,46994243727071,2,500.00409208861277,0.07,Tablet
3028,2019-09-18 00:00:00,83086641657973,2,193.46881337773385,0.07,Tablet
3029,2019-11-02 00:00:00,62477244684069,1,502.25194895703544,0.19,Desktop
3030,2019-08-22 00:00:00,41499685994601,3,234.26427072579847,0.07,Mobile Phone
3031,2019-09-22 00:00:00,92379231251388,1,164.024189614806,0.07,Desktop
3032,2019-09-13 00:00:00,79142567172225,3,641.1283506976484,0.19,Mobile Phone
3033,2019-09-15 00:00:00,50228143086179,1,247.23404607418757,0.19,Desktop
3034,2019-08-07 00:00:00,33557759507202,4,119.9117925929892,0.07,Unknown
3035,2019-11-02 00:00:00,77208976181347,3,634.7790381323738,0.19,Mobile Phone
3036,2019-08-14 00:00:00,13338811947619,3,207.01611891302366,0.07,Mobile Phone
3037,2019-09-23 00:00:00,33947753875678,4,509.95638502852387,0.07,Unknown
3038,2019-10-26 00:00:00,60657663602578,4,669.0334977108114,0.07,Unknown
3039,2019-10-12 00:00:00,4148471386289,3,378.2527262878925,0.07,Mobile Phone
3040,2019-08-06 00:00:00,33208440188590,3,479.48665948883615,0.19,Mobile Phone
3041,2019-09-16 00:00:00,66609230796845,3,409.27577190862803,0.19,Mobile Phone
3042,2019-10-12 00:00:00,71133947892157,3,378.05280658962414,0.07,Mobile Phone
3043,2019-09-30 00:00:00,30570536871046,2,465.28001765913297,0.19,Tablet
3044,2019-08-12 00:00:00,52130267774035,2,440.3301620453923,0.07,Tablet
3045,2019-09-20 00:00:00,26395652544979,3,343.2487757764463,0.19,Mobile Phone
3046,2019-08-12 00:00:00,18892006264733,4,131.05852673798967,0.19,Unknown
3047,2019-10-20 00:00:00,92443730575172,2,141.9379091361045,0.19,Tablet
3048,2019-10-22 00:00:00,23848371141156,1,147.51727900507504,0.07,Desktop
3049,2019-08-23 00:00:00,54404998375668,2,145.93691285479102,0.07,Tablet
3050,2019-10-17 00:00:00,5034954133775,1,233.7998678990582,0.19,Desktop
3051,2019-09-10 00:00:00,41564480314906,2,661.6981732241906,0.19,Tablet
3052,2019-10-28 00:00:00,5283053775046,3,294.59590966411133,0.07,Mobile Phone
3053,2019-10-23 00:00:00,53508804122862,2,641.4469748361606,0.07,Tablet
3054,2019-09-27 00:00:00,27680951148851,1,682.9387214102701,0.19,Desktop
3055,2019-09-06 00:00:00,84023847547772,2,232.43911126881258,0.19,Tablet
3056,2019-08-16 00:00:00,88621414179358,3,98.19695020790701,0.07,Mobile Phone
3057,2019-10-14 00:00:00,12188358758222,3,200.93863904687197,0.07,Mobile Phone
3058,2019-09-18 00:00:00,64301294818295,3,330.6815878127284,0.07,Mobile Phone
3059,2019-10-04 00:00:00,78637907417209,2,606.1725214463193,0.07,Tablet
3060,2019-11-01 00:00:00,69795992933356,4,485.4334170072678,0.07,Unknown
3061,2019-08-17 00:00:00,95989411012767,3,594.19244906398,0.07,Mobile Phone
3062,2019-10-21 00:00:00,90554355799690,3,431.91026769233,0.07,Mobile Phone
3063,2019-09-01 00:00:00,89515852626954,1,361.6570307908873,0.19,Desktop
3064,2019-09-17 00:00:00,50640465358534,1,631.746655270644,0.19,Desktop
3065,2019-11-03 00:00:00,92139591985066,2,383.9929337589059,0.19,Tablet
3066,2019-10-01 00:00:00,89468185343231,1,433.0409886708319,0.07,Desktop
3067,2019-09-04 00:00:00,74810603124062,1,649.525746689759,0.19,Desktop
3068,2019-10-13 00:00:00,96883769273574,4,527.2974610981879,0.07,Unknown
3069,2019-10-29 00:00:00,93735083409406,1,773.4738881618675,0.19,Desktop
3070,2019-10-31 00:00:00,26899688281502,4,68.251624831886,0.07,Unknown
3071,2019-10-26 00:00:00,52557761494817,4,393.33452815530836,0.07,Unknown
3072,2019-09-17 00:00:00,62507641046969,1,717.4966630397491,0.19,Desktop
3073,2019-08-17 00:00:00,41650372250944,3,456.21979666514545,0.07,Mobile Phone
3074,2019-10-31 00:00:00,38006618621394,2,526.661359860411,0.07,Tablet
3075,2019-10-12 00:00:00,55104934739621,1,69.78738575418055,0.19,Desktop
3076,2019-10-18 00:00:00,77897436341417,4,250.74637389390608,0.07,Unknown
3077,2019-09-25 00:00:00,68770225343785,3,630.8398881305405,0.19,Mobile Phone
3078,2019-10-28 00:00:00,77007671118332,2,53.35722346433904,0.19,Tablet
3079,2019-09-08 00:00:00,82022647357682,2,477.1055569676081,0.19,Tablet
3080,2019-08-19 00:00:00,25080014196455,1,600.722073018582,0.19,Desktop
3081,2019-10-13 00:00:00,84199139330796,1,86.1110493047915,0.07,Desktop
3082,2019-10-31 00:00:00,51654728337847,4,31.244534659431633,0.07,Unknown
3083,2019-09-14 00:00:00,98250703570948,1,751.5004013285696,0.19,Desktop
3084,2019-10-18 00:00:00,50006460229365,2,41.764940419604336,0.07,Tablet
3085,2019-09-25 00:00:00,91674159157870,1,380.39750177674773,0.19,Desktop
3086,2019-10-14 00:00:00,76093463049416,2,582.5479863625842,0.19,Tablet
3087,2019-10-05 00:00:00,7297573562612,1,446.6979608465852,0.19,Desktop
3088,2019-10-24 00:00:00,72817627293976,2,720.6287943088031,0.07,Tablet
3089,2019-10-30 00:00:00,93624923402554,1,661.8170328287388,0.07,Desktop
3090,2019-09-09 00:00:00,97415069148040,1,815.0192702053643,0.07,Desktop
3091,2019-10-10 00:00:00,32682384648417,4,44.43189868712223,0.19,Unknown
3092,2019-08-12 00:00:00,8069957344076,2,463.55455237421086,0.07,Tablet
3093,2019-09-14 00:00:00,15687429943452,2,429.74938841564585,0.07,Tablet
3094,2019-08-18 00:00:00,51770556649116,4,77.80474831260337,0.07,Unknown
3095,2019-10-12 00:00:00,46303122551225,4,449.7471616210193,0.07,Unknown
3096,2019-09-20 00:00:00,83240693556140,4,379.81807631824546,0.19,Unknown
3097,2019-09-16 00:00:00,42066278076781,3,415.3273166403821,0.19,Mobile Phone
3098,2019-08-27 00:00:00,8636742713087,2,412.43887304646006,0.19,Tablet
3099,2019-09-08 00:00:00,52946186408353,3,232.65977691161623,0.07,Mobile Phone
3100,2019-09-03 00:00:00,92926931127130,3,532.8789448476688,0.19,Mobile Phone
3101,2019-08-12 00:00:00,58446578862513,4,627.494167421318,0.07,Unknown
3102,2019-10-28 00:00:00,55748762270042,2,61.60321871570508,0.07,Tablet
3103,2019-10-16 00:00:00,82767192426344,2,629.4440711164202,0.19,Tablet
3104,2019-09-05 00:00:00,2550609494700,1,751.8296346814942,0.19,Desktop
3105,2019-10-09 00:00:00,73266645520796,4,717.8512649214434,0.07,Unknown
3106,2019-10-28 00:00:00,16943097809537,1,102.69011040295042,0.19,Desktop
3107,2019-09-22 00:00:00,79047396341564,3,810.969774631003,0.19,Mobile Phone
3108,2019-09-17 00:00:00,53835660978704,3,61.819512182020276,0.19,Mobile Phone
3109,2019-10-03 00:00:00,860585536576,4,166.44670290458743,0.19,Unknown
3110,2019-09-08 00:00:00,18368355074381,3,658.0828059320456,0.07,Mobile Phone
3111,2019-09-01 00:00:00,69335727355815,2,113.0350473928264,0.19,Tablet
3112,2019-09-18 00:00:00,33579866993692,4,20.10294455996729,0.19,Unknown
3113,2019-10-19 00:00:00,85257222159247,1,177.50077938827684,0.19,Desktop
3114,2019-09-08 00:00:00,163806277540,1,561.298688068497,0.07,Desktop
3115,2019-09-08 00:00:00,57006454574403,3,764.4838143219429,0.19,Mobile Phone
3116,2019-08-21 00:00:00,3176082311769,3,447.743619748731,0.19,Mobile Phone
3117,2019-11-04 00:00:00,1079174711428,4,582.2393187869795,0.07,Unknown
3118,2019-09-17 00:00:00,23918675260267,2,458.64810810772633,0.07,Tablet
3119,2019-08-25 00:00:00,15349552823277,4,619.5451043201798,0.07,Unknown
3120,2019-09-08 00:00:00,40939079090342,2,56.7312265580617,0.07,Tablet
3121,2019-10-26 00:00:00,61596726268355,4,578.2731858988226,0.19,Unknown
3122,2019-08-24 00:00:00,27263535630360,4,7.208294039275415,0.19,Unknown
3123,2019-11-03 00:00:00,37280247067119,4,152.39017320926115,0.07,Unknown
3124,2019-11-02 00:00:00,57009167762776,3,57.46814577741963,0.07,Mobile Phone
3125,2019-11-02 00:00:00,85417230051673,4,9.859829133931706,0.19,Unknown
3126,2019-11-02 00:00:00,48350591974662,4,192.83779618046103,0.07,Unknown
3127,2019-08-23 00:00:00,23092789728654,2,621.4381843403721,0.19,Tablet
3128,2019-08-17 00:00:00,19261762256933,4,426.37335735665437,0.19,Unknown
3129,2019-09-25 00:00:00,41339670015296,3,274.21975930018755,0.07,Mobile Phone
3130,2019-10-02 00:00:00,21169787879642,1,797.309868363939,0.07,Desktop
3131,2019-11-02 00:00:00,1753038996661,3,705.3313071829834,0.07,Mobile Phone
3132,2019-09-25 00:00:00,18892006264733,1,79.37787404360807,0.07,Desktop
3133,2019-08-20 00:00:00,82867093091181,4,146.43361556241777,0.07,Unknown
3134,2019-10-31 00:00:00,66831915032470,1,103.65272211858854,0.07,Desktop
3135,2019-09-28 00:00:00,48968285889742,2,783.0365016872145,0.19,Tablet
3136,2019-08-20 00:00:00,46541025111972,1,128.50809314462992,0.07,Desktop
3137,2019-08-28 00:00:00,93507204971755,2,487.5039189888743,0.19,Tablet
3138,2019-10-03 00:00:00,60439197682159,3,190.27089792809693,0.07,Mobile Phone
3139,2019-08-13 00:00:00,2943068404086,1,490.90026944179067,0.19,Desktop
3140,2019-10-03 00:00:00,54408192089859,1,170.6245826338727,0.19,Desktop
3141,2019-09-21 00:00:00,24371325021137,2,810.0293109983148,0.07,Tablet
3142,2019-09-10 00:00:00,15733765868949,4,563.2568362328029,0.07,Unknown
3143,2019-08-22 00:00:00,27015679408153,3,521.0453251904518,0.19,Mobile Phone
3144,2019-09-09 00:00:00,5669136312961,3,505.52635154734145,0.19,Mobile Phone
3145,2019-08-09 00:00:00,88350798514387,4,43.15022429051335,0.19,Unknown
3146,2019-09-22 00:00:00,91929466811490,2,420.1515770318699,0.19,Tablet
3147,2019-10-11 00:00:00,6517890573698,1,500.3968405789912,0.19,Desktop
3148,2019-10-11 00:00:00,1347709708047,2,734.6912582366194,0.19,Tablet
3149,2019-10-21 00:00:00,55129633864856,4,524.3503878449249,0.19,Unknown
3150,2019-09-07 00:00:00,70357914738659,4,1.041742571669911,0.19,Unknown
3151,2019-09-29 00:00:00,10698522990654,1,196.15761536135668,0.19,Desktop
3152,2019-09-10 00:00:00,62867109801473,3,660.9892544155106,0.19,Mobile Phone
3153,2019-08-28 00:00:00,90006720305521,4,139.6927797960493,0.19,Unknown
3154,2019-10-13 00:00:00,99491660811390,2,323.0408309670837,0.19,Tablet
3155,2019-11-04 00:00:00,2669706688525,2,440.95243144551426,0.07,Tablet
3156,2019-11-01 00:00:00,23930734434630,2,461.37193899424733,0.07,Tablet
3157,2019-10-14 00:00:00,23151552508797,3,226.80381669144225,0.07,Mobile Phone
3158,2019-08-09 00:00:00,45616810034771,2,422.4751955665415,0.19,Tablet
3159,2019-09-20 00:00:00,29301582259647,2,538.4786547044492,0.07,Tablet
3160,2019-09-11 00:00:00,48647386918802,4,247.8967747685688,0.07,Unknown
3161,2019-09-15 00:00:00,86093673362172,1,210.77763648695267,0.07,Desktop
3162,2019-08-14 00:00:00,41914764347237,3,254.87369220409818,0.19,Mobile Phone
3163,2019-10-15 00:00:00,76784059428101,1,363.97526920921456,0.19,Desktop
3164,2019-11-04 00:00:00,3189665498734,3,13.43022319666989,0.19,Mobile Phone
3165,2019-08-10 00:00:00,17919983189919,1,678.8992399954202,0.07,Desktop
3166,2019-08-08 00:00:00,76142071910644,4,778.1519045116868,0.19,Unknown
3167,2019-09-01 00:00:00,70545844579682,1,663.46173636295,0.07,Desktop
3168,2019-11-02 00:00:00,85628533535416,2,634.7989943087106,0.07,Tablet
3169,2019-10-28 00:00:00,8133696347981,4,289.883051109424,0.07,Unknown
3170,2019-09-10 00:00:00,68280253191996,2,298.62828397346834,0.07,Tablet
3171,2019-10-14 00:00:00,71624127119212,4,145.11706556780726,0.19,Unknown
3172,2019-10-24 00:00:00,13508265746183,2,56.69348932894549,0.07,Tablet
3173,2019-10-24 00:00:00,73041876226907,3,152.25999442417645,0.19,Mobile Phone
3174,2019-09-20 00:00:00,13459155940901,3,773.3245088044692,0.07,Mobile Phone
3175,2019-10-23 00:00:00,64023254042274,3,707.2908892489363,0.19,Mobile Phone
3176,2019-09-04 00:00:00,27796118065114,1,686.5790549679914,0.07,Desktop
3177,2019-09-16 00:00:00,76778654454478,2,776.3696779607825,0.07,Tablet
3178,2019-09-01 00:00:00,86558726073878,4,228.2107812341061,0.07,Unknown
3179,2019-09-10 00:00:00,18806762222218,1,728.1554380324308,0.07,Desktop
3180,2019-10-21 00:00:00,37221506380632,2,615.6221339941153,0.19,Tablet
3181,2019-09-15 00:00:00,31161783828987,3,311.0278731545898,0.19,Mobile Phone
3182,2019-08-23 00:00:00,70989119433001,2,1.6326761008421524,0.19,Tablet
3183,2019-09-30 00:00:00,49805255931409,2,465.27980238463635,0.07,Tablet
3184,2019-11-02 00:00:00,46782063961802,1,519.5220565302546,0.07,Desktop
3185,2019-09-23 00:00:00,93804223495935,1,85.88178757985558,0.07,Desktop
3186,2019-10-01 00:00:00,62130532145355,2,144.9969339311939,0.19,Tablet
3187,2019-09-20 00:00:00,19959191420084,2,751.3565490564066,0.19,Tablet
3188,2019-10-14 00:00:00,59193010519347,3,417.7810583889808,0.07,Mobile Phone
3189,2019-09-03 00:00:00,73478360324180,2,817.5937241468523,0.19,Tablet
3190,2019-10-29 00:00:00,39622892606535,3,294.6323542924679,0.07,Mobile Phone
3191,2019-09-24 00:00:00,11712191991643,3,681.6379516188724,0.19,Mobile Phone
3192,2019-08-17 00:00:00,70019227641098,2,622.5867514157306,0.19,Tablet
3193,2019-08-17 00:00:00,45175832554169,1,96.99192077653943,0.07,Desktop
3194,2019-09-18 00:00:00,14177218518074,3,415.37397890545986,0.19,Mobile Phone
3195,2019-08-31 00:00:00,71126580097204,2,467.0905159847142,0.07,Tablet
3196,2019-10-14 00:00:00,89221475389743,1,313.43726526613943,0.19,Desktop
3197,2019-09-03 00:00:00,53634703482807,2,699.3811599003564,0.19,Tablet
3198,2019-08-14 00:00:00,84594406890189,3,716.6912291182724,0.19,Mobile Phone
3199,2019-09-15 00:00:00,1452631349399,2,421.6224953218372,0.07,Tablet
3200,2019-09-04 00:00:00,83707217843900,3,8.960011790397111,0.07,Mobile Phone
3201,2019-09-07 00:00:00,93893545520683,1,160.37363899592918,0.19,Desktop
3202,2019-09-09 00:00:00,89169928347381,1,335.09548622439047,0.19,Desktop
3203,2019-08-23 00:00:00,27404268410607,2,261.66148896727645,0.19,Tablet
3204,2019-09-30 00:00:00,95782969496520,2,545.5675740585397,0.19,Tablet
3205,2019-10-21 00:00:00,51151434326174,3,318.4340782873727,0.19,Mobile Phone
3206,2019-08-19 00:00:00,32409943692775,4,810.7857486080976,0.19,Unknown
3207,2019-09-25 00:00:00,60316782609431,3,214.43718594825233,0.19,Mobile Phone
3208,2019-08-30 00:00:00,66296207884565,4,594.8931769353238,0.07,Unknown
3209,2019-09-08 00:00:00,50640465358534,4,808.4708144322132,0.19,Unknown
3210,2019-08-09 00:00:00,21581068597227,1,406.0345363786797,0.07,Desktop
3211,2019-08-29 00:00:00,64819792442638,1,291.11080132475183,0.07,Desktop
3212,2019-08-26 00:00:00,18583691523118,3,500.1279220082742,0.19,Mobile Phone
3213,2019-08-08 00:00:00,86270067945494,1,201.49376425273098,0.19,Desktop
3214,2019-09-20 00:00:00,21997611147084,4,55.85234693473731,0.07,Unknown
3215,2019-10-01 00:00:00,14504078806698,3,444.58803130323025,0.19,Mobile Phone
3216,2019-08-28 00:00:00,17420819132113,4,48.334301960047455,0.07,Unknown
3217,2019-10-17 00:00:00,60980251059472,1,201.83749633328645,0.07,Desktop
3218,2019-10-10 00:00:00,6427415785969,2,670.0937664805946,0.19,Tablet
3219,2019-09-15 00:00:00,35072319754081,1,622.3550833809164,0.07,Desktop
3220,2019-09-28 00:00:00,23215036526708,2,147.0596039702396,0.07,Tablet
3221,2019-09-29 00:00:00,50853147901423,1,755.0741837359187,0.19,Desktop
3222,2019-08-14 00:00:00,9835176557788,1,276.6160250833222,0.07,Desktop
3223,2019-11-04 00:00:00,38025257182986,1,475.22771137555515,0.19,Desktop
3224,2019-10-29 00:00:00,10409346279482,3,601.6377884498517,0.19,Mobile Phone
3225,2019-09-14 00:00:00,40278915353239,2,107.45591908930997,0.19,Tablet
3226,2019-09-03 00:00:00,6656495868477,3,594.2215136716445,0.07,Mobile Phone
3227,2019-10-05 00:00:00,64910113165627,3,418.41186708693334,0.07,Mobile Phone
3228,2019-08-18 00:00:00,5835230254868,3,22.93367157000723,0.19,Mobile Phone
3229,2019-08-08 00:00:00,83992641884753,4,704.4658008722853,0.19,Unknown
3230,2019-10-22 00:00:00,10202385955733,4,380.8325208552233,0.19,Unknown
3231,2019-09-18 00:00:00,7527010558965,1,611.662102882014,0.19,Desktop
3232,2019-09-08 00:00:00,88154469870718,4,483.32583813323566,0.07,Unknown
3233,2019-08-18 00:00:00,76758213657522,1,655.3640439590795,0.19,Desktop
3234,2019-09-26 00:00:00,14262500170292,2,549.9906618206605,0.07,Tablet
3235,2019-08-09 00:00:00,40278915353239,4,391.869208139662,0.19,Unknown
3236,2019-09-21 00:00:00,57304043501325,4,745.8681470390422,0.19,Unknown
3237,2019-09-14 00:00:00,70302616411659,4,96.61056751082903,0.07,Unknown
3238,2019-08-12 00:00:00,5034922541142,1,445.2592216737814,0.07,Desktop
3239,2019-09-30 00:00:00,35497544976127,1,98.99028227235323,0.07,Desktop
3240,2019-08-13 00:00:00,4484028772044,1,246.6755864508928,0.19,Desktop
3241,2019-11-04 00:00:00,79503222532643,3,769.5075645891612,0.07,Mobile Phone
3242,2019-08-23 00:00:00,29913695286661,1,713.0450014735701,0.07,Desktop
3243,2019-08-14 00:00:00,88350798514387,4,474.3040116135028,0.19,Unknown
3244,2019-10-28 00:00:00,70293403553713,2,94.18842009673831,0.19,Tablet
3245,2019-10-29 00:00:00,95094084080984,2,201.81021315940657,0.19,Tablet
3246,2019-10-25 00:00:00,56387322458527,1,738.5847957647703,0.19,Desktop
3247,2019-10-27 00:00:00,73946740950828,4,732.9923874390605,0.07,Unknown
3248,2019-08-08 00:00:00,55698113706342,1,401.25874614728474,0.19,Desktop
3249,2019-08-23 00:00:00,36856464662695,1,588.8765922632141,0.19,Desktop
3250,2019-10-25 00:00:00,38712799665538,4,329.7106057251698,0.07,Unknown
3251,2019-10-09 00:00:00,28558870784692,1,436.6591170913777,0.19,Desktop
3252,2019-10-06 00:00:00,67120133227,2,332.3205975967736,0.19,Tablet
3253,2019-09-14 00:00:00,76964233173664,1,393.85402887516125,0.19,Desktop
3254,2019-09-11 00:00:00,35334399488477,2,617.285332911645,0.07,Tablet
3255,2019-10-12 00:00:00,57064853360866,4,535.8056303257713,0.07,Unknown
3256,2019-08-28 00:00:00,97471052410000,1,765.3809867385754,0.19,Desktop
3257,2019-09-06 00:00:00,1410231285025,2,224.45180014063922,0.19,Tablet
3258,2019-09-29 00:00:00,97868143787318,2,799.7521810148469,0.19,Tablet
3259,2019-10-16 00:00:00,83523289437100,1,705.4804507830062,0.19,Desktop
3260,2019-08-24 00:00:00,38469549974220,1,810.8773255187401,0.19,Desktop
3261,2019-09-15 00:00:00,7157110154421,3,763.507536350599,0.19,Mobile Phone
3262,2019-08-20 00:00:00,20292235324952,1,518.4619277049694,0.19,Desktop
3263,2019-08-10 00:00:00,24264431564124,1,538.2232985639408,0.19,Desktop
3264,2019-10-10 00:00:00,13456674540308,3,293.7578499818908,0.07,Mobile Phone
3265,2019-10-13 00:00:00,20088312992553,2,815.6833047642706,0.07,Tablet
3266,2019-08-22 00:00:00,31012432180630,3,768.7878100707899,0.07,Mobile Phone
3267,2019-08-10 00:00:00,86859282614293,3,276.7241518070279,0.07,Mobile Phone
3268,2019-10-26 00:00:00,68159262080081,3,522.9891745503086,0.07,Mobile Phone
3269,2019-10-17 00:00:00,76093463049416,1,486.2905104382308,0.19,Desktop
3270,2019-08-28 00:00:00,32230429966306,1,638.4663179515326,0.19,Desktop
3271,2019-09-05 00:00:00,38716489905123,1,447.93106593857743,0.07,Desktop
3272,2019-08-17 00:00:00,16116398192709,3,597.477263971463,0.19,Mobile Phone
3273,2019-09-12 00:00:00,41499685994601,4,202.25101815001108,0.07,Unknown
3274,2019-09-08 00:00:00,24447275064122,4,731.0334142555014,0.07,Unknown
3275,2019-10-25 00:00:00,34593849518703,1,803.7461543925301,0.19,Desktop
3276,2019-09-05 00:00:00,51103039763707,3,434.1171796110161,0.07,Mobile Phone
3277,2019-09-15 00:00:00,68770225343785,4,512.0419388407696,0.07,Unknown
3278,2019-09-17 00:00:00,67430649058140,1,764.2998506314818,0.19,Desktop
3279,2019-09-04 00:00:00,2943068404086,3,384.39533133007035,0.19,Mobile Phone
3280,2019-10-24 00:00:00,38635169893090,2,365.332352741409,0.19,Tablet
3281,2019-10-19 00:00:00,73514856340551,3,383.3313715854166,0.07,Mobile Phone
3282,2019-08-27 00:00:00,99184275146484,3,644.0520580332426,0.07,Mobile Phone
3283,2019-09-27 00:00:00,27989760599775,1,682.7352704634952,0.07,Desktop
3284,2019-09-11 00:00:00,53990696248370,3,629.604812868957,0.07,Mobile Phone
3285,2019-09-10 00:00:00,87824713158335,3,141.5682973622394,0.19,Mobile Phone
3286,2019-11-03 00:00:00,21234030160600,1,662.2500751450855,0.07,Desktop
3287,2019-10-06 00:00:00,317194944477,3,574.8569894849923,0.19,Mobile Phone
3288,2019-09-29 00:00:00,45517920617262,1,674.9289205887687,0.19,Desktop
3289,2019-10-13 00:00:00,36242126511552,3,314.90137592126575,0.19,Mobile Phone
3290,2019-09-12 00:00:00,89383413204380,3,808.3523421064889,0.19,Mobile Phone
3291,2019-09-04 00:00:00,74019332491246,2,229.26782456494416,0.19,Tablet
3292,2019-09-18 00:00:00,2144985475998,2,800.4661466081598,0.07,Tablet
3293,2019-08-06 00:00:00,7597272709777,2,652.0668919428001,0.19,Tablet
3294,2019-09-18 00:00:00,1988258251896,2,715.5330769137764,0.19,Tablet
3295,2019-10-19 00:00:00,42358173990674,4,484.21121419223726,0.07,Unknown
3296,2019-10-11 00:00:00,65497631246466,2,680.9098526231204,0.07,Tablet
3297,2019-10-11 00:00:00,92949922918270,3,295.31892854148924,0.19,Mobile Phone
3298,2019-10-25 00:00:00,42659592663445,3,343.179896441194,0.19,Mobile Phone
3299,2019-09-25 00:00:00,79713619080279,4,724.5971710168866,0.07,Unknown
3300,2019-09-09 00:00:00,85027375309713,4,499.2964832418836,0.07,Unknown
3301,2019-09-10 00:00:00,98148474364821,3,598.0130988512775,0.19,Mobile Phone
3302,2019-08-09 00:00:00,25703504080830,4,676.4761969510434,0.19,Unknown
3303,2019-09-27 00:00:00,87554666036875,4,257.0630309682515,0.19,Unknown
3304,2019-09-28 00:00:00,65998840166045,3,136.11535677776743,0.07,Mobile Phone
3305,2019-08-29 00:00:00,24549368711540,2,263.1339573224607,0.07,Tablet
3306,2019-08-31 00:00:00,18382673212693,1,815.5859661706735,0.19,Desktop
3307,2019-09-18 00:00:00,12718815573815,3,493.1970672635703,0.07,Mobile Phone
3308,2019-08-20 00:00:00,4841568654175,4,696.5614250022306,0.07,Unknown
3309,2019-08-10 00:00:00,34344597990267,1,169.7776337131114,0.19,Desktop
3310,2019-08-14 00:00:00,88493029082790,2,102.56478329440185,0.07,Tablet
3311,2019-08-23 00:00:00,76995688239711,4,135.74258462779198,0.19,Unknown
3312,2019-09-04 00:00:00,47835743176359,2,570.2085530828875,0.07,Tablet
3313,2019-09-15 00:00:00,38256275860429,3,238.72693195260968,0.19,Mobile Phone
3314,2019-08-31 00:00:00,61912763071217,4,52.91935350202734,0.07,Unknown
3315,2019-10-11 00:00:00,17162439744065,1,475.0503510801415,0.19,Desktop
3316,2019-08-31 00:00:00,66023585184575,2,751.2569218247131,0.07,Tablet
3317,2019-10-16 00:00:00,61707910507177,2,552.7514204601952,0.19,Tablet
3318,2019-09-08 00:00:00,40739277055373,2,157.9411541216319,0.07,Tablet
3319,2019-08-15 00:00:00,10604699993222,3,137.09447510635025,0.19,Mobile Phone
3320,2019-10-04 00:00:00,70281825504171,2,42.05813214679817,0.19,Tablet
3321,2019-11-02 00:00:00,3384450749421,3,753.6227943365983,0.07,Mobile Phone
3322,2019-09-12 00:00:00,53634703482807,3,200.22144871835928,0.19,Mobile Phone
3323,2019-09-26 00:00:00,58212799643829,2,344.0980342602483,0.19,Tablet
3324,2019-09-28 00:00:00,79583530505248,2,777.0954602425536,0.07,Tablet
3325,2019-08-06 00:00:00,61943825881501,4,330.71917242513837,0.07,Unknown
3326,2019-09-09 00:00:00,35054274309477,4,553.9798443759965,0.19,Unknown
3327,2019-11-03 00:00:00,63569007729433,4,233.24617983331916,0.07,Unknown
3328,2019-10-04 00:00:00,86474855158109,1,460.69884311280356,0.19,Desktop
3329,2019-10-31 00:00:00,80382038333520,2,722.5610487425221,0.19,Tablet
3330,2019-10-28 00:00:00,81059436448678,2,470.10150807363794,0.19,Tablet
3331,2019-10-31 00:00:00,39262350198207,4,208.00231501034395,0.19,Unknown
3332,2019-10-27 00:00:00,33490195097988,1,724.8781195850457,0.19,Desktop
3333,2019-08-09 00:00:00,37235436634817,1,488.99739707455717,0.07,Desktop
3334,2019-08-27 00:00:00,96051679029213,4,637.1997855322674,0.19,Unknown
3335,2019-09-11 00:00:00,24619951676409,3,472.5112172341516,0.19,Mobile Phone
3336,2019-10-01 00:00:00,22370243178691,3,117.30629762667016,0.19,Mobile Phone
3337,2019-08-28 00:00:00,57125787747855,1,672.2767263323035,0.07,Desktop
3338,2019-08-21 00:00:00,34611716593076,1,421.9041497209776,0.07,Desktop
3339,2019-09-20 00:00:00,67279090529702,3,163.86618512539474,0.07,Mobile Phone
3340,2019-10-16 00:00:00,40598746003159,2,695.6876585424303,0.19,Tablet
3341,2019-08-25 00:00:00,46994243727071,3,622.7399920064971,0.07,Mobile Phone
3342,2019-08-06 00:00:00,33489616402493,3,151.60528575378004,0.07,Mobile Phone
3343,2019-10-06 00:00:00,25793115747188,3,603.6121053303949,0.07,Mobile Phone
3344,2019-10-24 00:00:00,40188415982666,1,653.3793522711067,0.07,Desktop
3345,2019-10-14 00:00:00,40247457995171,3,813.2783408599954,0.19,Mobile Phone
3346,2019-08-14 00:00:00,65170263826833,2,790.5082227861246,0.07,Tablet
3347,2019-09-12 00:00:00,95197492184610,1,797.1725575570732,0.07,Desktop
3348,2019-10-14 00:00:00,25417333081251,3,311.7606251240011,0.07,Mobile Phone
3349,2019-08-18 00:00:00,71972757654017,4,187.3868034791426,0.07,Unknown
